asset_id,prediction_timestamp,machine_type,run_hours,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,maintenance_timestamp,maintenance_type,failure_timestamp,failure_mode,downtime_minutes,repair_cost
MACHINE_004,2026-02-12T00:00:00+00:00,pump,12094.94,2.9548,160.3155,1,0,196.9779,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-02-13T00:00:00+00:00,pump,12104.93,2.9937,164.1785,0,0,178.8628,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-02-14T00:00:00+00:00,pump,12194.25,2.9943,159.3538,1,0,199.0728,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-02-15T00:00:00+00:00,pump,12360.65,3.0671,163.5169,1,0,193.0907,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-02-16T00:00:00+00:00,pump,12092.22,2.9841,164.9032,1,0,172.5226,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-02-17T00:00:00+00:00,pump,12244.61,3.2002,164.5623,1,0,189.0782,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-02-18T00:00:00+00:00,pump,12271.46,2.9954,156.1859,1,0,187.7034,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-02-19T00:00:00+00:00,pump,12517.33,3.0341,160.3123,1,0,191.7021,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-02-20T00:00:00+00:00,pump,12441.93,3.2013,167.6245,1,1,216.22,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-02-21T00:00:00+00:00,pump,12243.63,3.1807,171.2607,1,1,187.6691,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-02-22T00:00:00+00:00,pump,12519.93,3.3137,169.1512,1,1,201.1543,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-02-23T00:00:00+00:00,pump,12604.17,3.2481,166.4982,1,1,205.5616,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-02-24T00:00:00+00:00,pump,12237.17,3.2876,179.5536,0,1,209.4602,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-02-25T00:00:00+00:00,pump,12643.65,3.3112,168.4717,1,1,219.4196,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-02-26T00:00:00+00:00,pump,12646.61,3.3756,159.2972,1,0,212.8596,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-02-27T00:00:00+00:00,pump,12632.06,3.2075,165.7402,1,1,210.383,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-02-28T00:00:00+00:00,pump,12538.74,3.4118,162.3913,1,0,212.0806,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-03-01T00:00:00+00:00,pump,12424.5,3.2274,171.8533,0,1,219.9262,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-03-02T00:00:00+00:00,pump,12707.71,3.3693,169.7533,1,1,213.1002,2026-03-01T20:00:00+00:00,planned_inspection,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-03-03T00:00:00+00:00,pump,12603.27,3.3445,175.7104,1,1,212.4749,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-03-04T00:00:00+00:00,pump,12821.26,3.2797,172.5616,1,1,225.2936,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-03-05T00:00:00+00:00,pump,12881.26,3.616,166.9961,1,1,237.2029,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-03-06T00:00:00+00:00,pump,12805.35,3.3894,172.6814,1,1,223.4841,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-03-07T00:00:00+00:00,pump,12820.5,3.4579,165.7822,1,1,226.6091,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-03-08T00:00:00+00:00,pump,12450.91,3.3558,176.5174,1,1,216.2932,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-03-09T00:00:00+00:00,pump,12485.59,3.385,168.8505,1,1,237.282,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-03-10T00:00:00+00:00,pump,12988.16,3.5763,171.1878,1,1,225.0283,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-03-11T00:00:00+00:00,pump,12611.19,3.5023,167.4398,1,1,222.5679,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-03-12T00:00:00+00:00,pump,12525.22,3.5979,172.2558,1,1,211.954,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-03-13T00:00:00+00:00,pump,12829.96,3.4948,172.5341,1,1,207.5219,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-03-14T00:00:00+00:00,pump,13057.52,3.7573,173.0829,1,1,242.4693,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-03-15T00:00:00+00:00,pump,13131.85,3.5786,166.1826,1,1,232.5328,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-03-16T00:00:00+00:00,pump,12707.37,3.6552,173.3397,1,1,241.1718,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-03-17T00:00:00+00:00,pump,12644.43,3.7488,170.4725,1,1,255.7828,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-03-18T00:00:00+00:00,pump,13001.59,3.6929,172.6901,1,1,238.7306,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-03-19T00:00:00+00:00,pump,12911.59,3.6978,176.7177,1,1,225.0225,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-03-20T00:00:00+00:00,pump,12816.68,3.7982,171.7566,1,1,232.6892,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-03-21T00:00:00+00:00,pump,13105.58,3.714,183.5284,1,1,229.2131,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-03-22T00:00:00+00:00,pump,12828.64,3.7031,175.6997,1,1,238.8581,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-03-23T00:00:00+00:00,pump,12895.81,3.7231,175.9208,1,1,239.5637,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-03-24T00:00:00+00:00,pump,12814.61,3.8554,185.6253,1,1,236.3573,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-03-25T00:00:00+00:00,pump,13040.7,3.731,176.064,1,1,237.5374,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-03-26T00:00:00+00:00,pump,13261.23,3.8335,174.6964,1,1,240.3758,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-03-27T00:00:00+00:00,pump,13201.41,3.8289,180.2402,1,1,268.0587,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-03-28T00:00:00+00:00,pump,13305.41,3.9088,174.9539,1,1,241.228,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-03-29T00:00:00+00:00,pump,13159.48,3.9698,181.1117,1,1,244.0526,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-03-30T00:00:00+00:00,pump,12986.71,4.0221,185.5555,1,1,258.3467,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_004,2026-03-31T00:00:00+00:00,pump,13374.23,3.8124,181.4761,1,1,253.768,,,2026-02-27T23:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-01-01T00:00:00+00:00,compressor,12000.0,2.0298,142.7517,0,0,116.1764,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-01-02T00:00:00+00:00,compressor,12025.25,2.0373,143.7558,0,0,98.8088,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-01-03T00:00:00+00:00,compressor,12039.58,2.0816,145.9421,0,0,99.9342,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-01-04T00:00:00+00:00,compressor,12077.84,2.1236,146.1437,0,0,116.2856,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-01-05T00:00:00+00:00,compressor,12101.85,2.1963,148.497,0,0,101.2744,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-01-06T00:00:00+00:00,compressor,12107.59,2.2394,149.5282,0,0,130.5337,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-01-07T00:00:00+00:00,compressor,12120.92,2.2864,143.8344,0,0,132.7129,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-01-08T00:00:00+00:00,compressor,12161.65,2.0923,149.3862,0,0,127.5642,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-01-09T00:00:00+00:00,compressor,12152.14,2.181,154.0298,0,0,122.2558,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-01-10T00:00:00+00:00,compressor,12216.67,2.292,142.516,0,0,109.1962,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-01-11T00:00:00+00:00,compressor,12232.47,2.1522,147.3562,0,0,124.6025,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-01-12T00:00:00+00:00,compressor,12199.91,2.2377,151.9718,0,0,125.543,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-01-13T00:00:00+00:00,compressor,12258.51,2.3652,151.2457,0,0,140.463,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-01-14T00:00:00+00:00,compressor,12252.57,2.4147,154.1575,0,0,136.9236,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-01-15T00:00:00+00:00,compressor,12325.92,2.376,148.9669,0,0,145.5151,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-01-16T00:00:00+00:00,compressor,12306.03,2.2924,146.0614,0,0,119.9562,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-01-17T00:00:00+00:00,compressor,12333.08,2.5064,156.9291,0,0,146.9332,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-01-18T00:00:00+00:00,compressor,12389.01,2.3451,152.0224,0,0,143.7964,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-01-19T00:00:00+00:00,compressor,12392.4,2.4176,145.7607,1,0,152.8186,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-01-20T00:00:00+00:00,compressor,12411.14,2.3307,143.7703,0,0,138.202,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-01-21T00:00:00+00:00,compressor,12392.22,2.4779,150.9834,0,0,139.9167,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-01-22T00:00:00+00:00,compressor,12380.02,2.5099,152.6521,1,0,135.2977,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-01-23T00:00:00+00:00,compressor,12492.86,2.4935,151.6818,1,0,140.5469,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-01-24T00:00:00+00:00,compressor,12490.77,2.5458,142.2813,1,0,119.3194,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-01-25T00:00:00+00:00,compressor,12572.12,2.6037,153.0697,0,0,140.3028,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-01-26T00:00:00+00:00,compressor,12643.89,2.388,159.2437,1,0,140.7607,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-01-27T00:00:00+00:00,compressor,12564.5,2.4803,158.5816,1,0,136.9374,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-01-28T00:00:00+00:00,compressor,12567.69,2.5126,160.6796,0,0,171.6158,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-01-29T00:00:00+00:00,compressor,12561.77,2.5087,153.1853,0,0,144.2718,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-01-30T00:00:00+00:00,compressor,12678.41,2.5234,147.5619,0,0,140.4338,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-01-31T00:00:00+00:00,compressor,12608.43,2.5689,153.1873,1,0,160.4709,2026-01-30T20:00:00+00:00,planned_inspection,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-02-01T00:00:00+00:00,compressor,12668.7,2.5196,154.4452,1,0,151.106,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-02-02T00:00:00+00:00,compressor,12701.25,2.5855,156.3045,1,0,164.4389,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-02-03T00:00:00+00:00,compressor,12669.66,2.68,156.8944,0,0,169.0911,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-02-04T00:00:00+00:00,compressor,12688.06,2.7146,156.5059,1,0,163.3263,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-02-05T00:00:00+00:00,compressor,12660.43,2.75,165.403,0,1,174.8276,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-02-06T00:00:00+00:00,compressor,12881.37,2.7791,165.3059,1,1,170.2797,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-02-07T00:00:00+00:00,compressor,12818.48,2.7842,158.3862,1,0,167.1192,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-02-08T00:00:00+00:00,compressor,12970.49,2.7403,156.5582,0,0,175.3696,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-02-09T00:00:00+00:00,compressor,12947.72,2.8402,164.0329,1,0,176.8269,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-02-10T00:00:00+00:00,compressor,12862.38,2.8343,158.4378,1,0,169.8318,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-02-11T00:00:00+00:00,compressor,12743.32,2.8964,161.9574,0,0,187.0225,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-02-12T00:00:00+00:00,compressor,13084.62,2.7928,166.094,1,1,164.5947,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-02-13T00:00:00+00:00,compressor,12947.4,2.9544,161.687,1,0,180.2776,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-02-14T00:00:00+00:00,compressor,13133.84,2.8688,164.4441,1,0,180.2759,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-02-15T00:00:00+00:00,compressor,12910.62,2.9521,162.2263,1,0,166.8554,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-02-16T00:00:00+00:00,compressor,12896.63,2.7535,163.7161,1,0,196.1004,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-02-17T00:00:00+00:00,compressor,13101.69,3.0344,161.6957,1,0,191.8308,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-02-18T00:00:00+00:00,compressor,12997.96,3.0814,159.6974,1,0,195.1332,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-02-19T00:00:00+00:00,compressor,13106.2,3.175,161.0073,1,0,177.4079,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-02-20T00:00:00+00:00,compressor,13097.84,3.0815,164.859,1,0,196.4644,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-02-21T00:00:00+00:00,compressor,13300.26,3.1544,176.2686,1,1,196.0712,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-02-22T00:00:00+00:00,compressor,13078.08,2.9369,162.8169,1,0,177.2146,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-02-23T00:00:00+00:00,compressor,13213.96,3.1235,167.1354,1,1,191.4003,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-02-24T00:00:00+00:00,compressor,13018.76,3.1191,168.1283,1,1,191.152,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-02-25T00:00:00+00:00,compressor,13156.59,2.9835,165.3482,1,1,183.1566,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-02-26T00:00:00+00:00,compressor,13019.29,3.166,158.1593,1,0,201.535,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-02-27T00:00:00+00:00,compressor,13255.92,3.0894,167.806,1,1,206.6776,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-02-28T00:00:00+00:00,compressor,13435.74,3.1642,165.0437,1,1,202.3023,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-03-01T00:00:00+00:00,compressor,13207.59,3.2322,171.225,1,1,209.6426,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-03-02T00:00:00+00:00,compressor,13124.77,3.1773,161.1063,1,0,205.8068,2026-03-01T20:00:00+00:00,planned_inspection,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-03-03T00:00:00+00:00,compressor,13391.98,3.2046,171.8153,1,1,199.564,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-03-04T00:00:00+00:00,compressor,13137.06,3.1979,165.924,1,1,210.0336,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-03-05T00:00:00+00:00,compressor,13577.22,3.3746,170.2999,1,1,204.9814,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-03-06T00:00:00+00:00,compressor,13409.29,3.3303,170.7548,1,1,214.5694,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-03-07T00:00:00+00:00,compressor,13353.0,3.2769,170.554,1,1,212.3942,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-03-08T00:00:00+00:00,compressor,13700.04,3.3198,172.3614,1,1,212.8868,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-03-09T00:00:00+00:00,compressor,13488.18,3.3514,172.3575,1,1,209.836,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-03-10T00:00:00+00:00,compressor,13729.7,3.4694,172.7264,1,1,213.8461,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-03-11T00:00:00+00:00,compressor,13572.02,3.638,173.4158,1,1,209.2975,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-03-12T00:00:00+00:00,compressor,13631.24,3.5166,170.7703,1,1,217.0495,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-03-13T00:00:00+00:00,compressor,13461.62,3.3939,168.3144,1,1,225.1386,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-03-14T00:00:00+00:00,compressor,13355.99,3.4169,175.7155,1,1,215.3581,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-03-15T00:00:00+00:00,compressor,13380.59,3.6058,175.9281,1,1,234.4901,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-03-16T00:00:00+00:00,compressor,13599.85,3.3849,170.8298,1,1,214.9542,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-03-17T00:00:00+00:00,compressor,13773.16,3.5177,169.3058,1,1,225.4238,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-03-18T00:00:00+00:00,compressor,13766.52,3.6023,176.9731,1,1,247.5627,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-03-19T00:00:00+00:00,compressor,13470.07,3.4327,170.9405,1,1,227.9691,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-03-20T00:00:00+00:00,compressor,13441.83,3.5642,183.3826,1,1,236.5011,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-03-21T00:00:00+00:00,compressor,13587.52,3.5417,175.875,1,1,212.1215,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-03-22T00:00:00+00:00,compressor,13933.99,3.6428,175.2561,1,1,226.7337,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-03-23T00:00:00+00:00,compressor,14047.55,3.6689,178.9247,1,1,230.63,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-03-24T00:00:00+00:00,compressor,14123.28,3.7167,179.3378,1,1,242.9219,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-03-25T00:00:00+00:00,compressor,13993.01,3.805,184.3966,1,1,236.6014,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-03-26T00:00:00+00:00,compressor,13923.56,3.7138,175.0752,1,1,238.8336,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-03-27T00:00:00+00:00,compressor,13908.21,3.7486,174.8849,1,1,241.6943,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-03-28T00:00:00+00:00,compressor,13677.42,3.808,187.1934,1,1,245.6465,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-03-29T00:00:00+00:00,compressor,14184.07,3.6787,185.1702,1,1,231.8007,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-03-30T00:00:00+00:00,compressor,14082.56,3.7945,175.6177,1,1,255.9784,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_005,2026-03-31T00:00:00+00:00,compressor,14120.68,3.7102,183.387,1,1,238.9239,,,2026-02-16T13:00:00+00:00,synthetic_degradation_failure,360,9000
MACHINE_006,2026-01-01T00:00:00+00:00,motor,12750.0,1.2735,124.0977,0,0,61.1693,,,,,,
MACHINE_006,2026-01-02T00:00:00+00:00,motor,12772.79,1.2629,123.5142,0,0,56.8846,,,,,,
MACHINE_006,2026-01-03T00:00:00+00:00,motor,12788.89,1.2243,118.7348,0,0,55.7999,,,,,,
MACHINE_006,2026-01-04T00:00:00+00:00,motor,12815.91,1.2184,131.4015,0,0,52.2751,,,,,,
MACHINE_006,2026-01-05T00:00:00+00:00,motor,12824.57,1.1438,129.9095,0,0,60.7306,,,,,,
MACHINE_006,2026-01-06T00:00:00+00:00,motor,12862.95,1.1904,115.9889,0,0,73.2797,,,,,,
MACHINE_006,2026-01-07T00:00:00+00:00,motor,12864.65,1.0215,133.185,0,0,65.4672,,,,,,
MACHINE_006,2026-01-08T00:00:00+00:00,motor,12907.79,1.2169,129.696,0,0,77.1921,,,,,,
MACHINE_006,2026-01-09T00:00:00+00:00,motor,12912.44,1.0738,130.4195,0,0,67.8893,,,,,,
MACHINE_006,2026-01-10T00:00:00+00:00,motor,12918.4,1.3134,132.7328,0,0,49.8067,,,,,,
MACHINE_006,2026-01-11T00:00:00+00:00,motor,12973.86,1.2157,127.4498,0,0,31.1244,,,,,,
MACHINE_006,2026-01-12T00:00:00+00:00,motor,13035.04,1.2898,127.8267,0,0,60.3293,,,,,,
MACHINE_006,2026-01-13T00:00:00+00:00,motor,13051.09,1.3011,133.4941,0,0,75.3279,,,,,,
MACHINE_006,2026-01-14T00:00:00+00:00,motor,13022.12,1.3399,132.0427,0,0,67.1343,,,,,,
MACHINE_006,2026-01-15T00:00:00+00:00,motor,13030.1,1.2986,132.6441,0,0,75.9315,,,,,,
MACHINE_006,2026-01-16T00:00:00+00:00,motor,13036.05,1.1496,133.4219,0,0,80.6727,,,,,,
MACHINE_006,2026-01-17T00:00:00+00:00,motor,13039.1,1.4402,128.1356,0,0,70.0254,,,,,,
MACHINE_006,2026-01-18T00:00:00+00:00,motor,13157.74,1.3409,132.4715,0,0,77.2075,,,,,,
MACHINE_006,2026-01-19T00:00:00+00:00,motor,13075.57,1.4677,138.4396,0,0,49.7591,,,,,,
MACHINE_006,2026-01-20T00:00:00+00:00,motor,13110.84,1.4852,129.0315,0,0,64.8334,,,,,,
MACHINE_006,2026-01-21T00:00:00+00:00,motor,13252.81,1.5002,135.9057,0,0,72.8231,,,,,,
MACHINE_006,2026-01-22T00:00:00+00:00,motor,13183.4,1.3654,124.9427,0,0,77.8799,,,,,,
MACHINE_006,2026-01-23T00:00:00+00:00,motor,13240.59,1.6059,140.3573,0,0,72.5618,,,,,,
MACHINE_006,2026-01-24T00:00:00+00:00,motor,13176.4,1.7028,140.3866,0,0,73.651,,,,,,
MACHINE_006,2026-01-25T00:00:00+00:00,motor,13200.61,1.5833,130.4525,0,0,77.8256,,,,,,
MACHINE_006,2026-01-26T00:00:00+00:00,motor,13326.33,1.5118,125.487,0,0,73.4276,,,,,,
MACHINE_006,2026-01-27T00:00:00+00:00,motor,13285.07,1.5533,134.5381,0,0,66.5336,,,,,,
MACHINE_006,2026-01-28T00:00:00+00:00,motor,13330.42,1.6349,133.5654,0,0,89.9923,,,,,,
